0.000000000000000000e+00 2.000000000000000000e+01
0.000000000000000000e+00 2.000000000000000000e+01
0.000000000000000000e+00 2.000000000000000000e+01
5.166666666666665186e+00 2.000000000000000000e+01
5.333333333333333037e+00 2.000000000000000000e+01
0.000000000000000000e+00 2.000000000000000000e+01
0.000000000000000000e+00 2.000000000000000000e+01
0.000000000000000000e+00 2.000000000000000000e+01
0.000000000000000000e+00 2.000000000000000000e+01
0.000000000000000000e+00 2.000000000000000000e+01
